Food code,Main food description
93301216,Vodka and energy drink
93301217,Vodka and water
93301218,Vodka and tonic
93301230,Sloe gin fizz
93301240,Black Russian
93301250,White Russian
93301270,"Fruit punch, alcoholic"
93301275,Champagne punch
93301280,Singapore Sling
93301290,Stinger
93301310,Mai Tai
93301320,Tequila Sunrise
93301330,Gin Rickey
93301340,Golden Cadillac
93301360,caffeinated drinks
93301370,Fuzzy Navel
93301400,caffeinated drinks
93301450,Liqueur with cream
93301500,Frozen daiquiri
93301510,Frozen margarita
93301550,"Eggnog, alcoholic"
93301600,Gin fizz
93302000,"Rum, hot buttered"
93302100,Zombie
93401010,"Wine, table, red"
93401020,"Wine, table, white"
93401030,"Wine, table, rose"
93401100,"Wine, rice"
93402000,"Wine, dessert, sweet"
93403000,"Wine, light"
93404000,Wine cooler
93404550,"Sangria, red"
93404560,"Sangria, white"
93405000,Wine spritzer
93406000,Glug
93501000,Brandy
93502000,Whiskey
93502100,Scotch
93503000,Gin
93504000,Rum
93504100,Rum cooler
93505000,Vodka
93505100,Tequila
94000100,"Water, tap"
94100100,"Water, bottled, unsweetened"
94100200,"Water, bottled, sweetened, with low calorie sweetener"
94100300,Capri Sun Roarin' Waters
94210100,Propel Water
94210200,Glaceau Vitamin Water
94210300,SoBe Life Water
94220100,Propel Zero Water
94220110,Propel Zero Calcium Water
94220215,Glaceau Vitamin Water Zero
94220310,SoBe Life Water Zero
94300100,"Water, baby, bottled, unsweetened"
95101000,"Boost, nutritional drink, ready-to-drink"
95101010,"Boost Plus, nutritional drink, ready-to-drink"
95102000,"Carnation Instant Breakfast, nutritional drink, regular, ready-to-drink"
95103000,"Ensure, nutritional shake, ready-to-drink"
95103010,"Ensure Plus, nutritional shake, ready-to-drink"
95104000,"Glucerna, nutritional shake, ready-to-drink"
95105000,Kellogg's Special K Protein Shake
95106000,milk
95106010,milk
95110000,"Slim Fast Shake, meal replacement, regular, ready-to-drink"
95110010,"Slim Fast Shake, meal replacement, sugar free, ready-to-drink"
95110020,"Slim Fast Shake, meal replacement, high protein, ready-to-drink"
95120000,"Nutritional drink or meal replacement, ready-to-drink, NFS"
95120010,"Nutritional drink or meal replacement, high protein, ready-to-drink, NFS"
95120020,"Nutritional drink or meal replacement, high protein, light, ready-to-drink, NFS"
95120050,"Nutritional drink or meal replacement, liquid, soy-based"
95201000,"Carnation Instant Breakfast, nutritional drink mix, regular, powder"
95201010,"Carnation Instant Breakfast, nutritional drink mix, sugar free, powder"
95201200,EAS Whey Protein Powder
95201300,EAS Soy Protein Powder
95201500,"Herbalife, nutritional shake mix, high protein, powder"
95201600,Isopure protein powder
95201700,Kellogg's Special K20 Protein Water Mix
95202000,milk
95202010,milk
95210000,"Slim Fast Shake Mix, powder"
95210010,"Slim Fast Shake Mix, sugar free, powder"
95210020,"Slim Fast Shake Mix, high protein, powder"
95220000,"Nutritional drink mix or meal replacement, powder, NFS"
95220010,"Nutritional drink mix or meal replacement, high protein, powder, NFS"
95230000,"Protein powder, whey based, NFS"
95230010,"Protein powder, soy based, NFS"
95230020,"Protein powder, light, NFS"
95230030,"Protein powder, NFS"
95310200,Full Throttle Energy Drink
95310400,Monster Energy Drink
95310500,Mountain Dew AMP Energy Drink
95310550,No Fear Energy Drink
95310555,No Fear Motherload Energy Drink
95310560,NOS Energy Drink
95310600,Red Bull Energy Drink
95310700,Rockstar Energy Drink
95310750,juice
95310800,Vault Energy Drink
95311000,Energy Drink
95312400,"Monster Energy Drink, Lo Carb"
95312500,"Mountain Dew AMP Energy Drink, sugar-free"
95312550,"No Fear Energy Drink, sugar-free"
95312555,"NOS Energy Drink, sugar-free"
95312560,juice
95312600,"Red Bull Energy Drink, sugar-free"
95312700,"Rockstar Energy Drink, sugar-free"
95312800,Vault Zero Energy Drink
95312900,XS Energy Drink
95312905,XS Gold Plus Energy Drink
95313200,"Energy drink, sugar free"
95320200,Gatorade G sports drink
95320500,Powerade sports drink
95321000,"Sports drink, NFS"
95322200,"Gatorade G2 sports drink, low calorie"
95322500,"Powerade Zero sports drink, low calorie"
95323000,"Sports drink, low calorie"
95330100,"Fluid replacement, electrolyte solution"
95330500,"Fluid replacement, 5% glucose in water"
95341000,juice
95342000,MonaVie acai blend beverage
